Time,Driver,DriverNumber,LapTime,LapNumber,Stint,PitOutTime,PitInTime,Sector1Time,Sector2Time,Sector3Time,Sector1SessionTime,Sector2SessionTime,Sector3SessionTime,SpeedI1,SpeedI2,SpeedFL,SpeedST,IsPersonalBest,Compound,TyreLife,FreshTyre,Team,LapStartTime,LapStartDate,TrackStatus,Position,Deleted,DeletedReason,FastF1Generated,IsAccurate,LapTimeSeconds,Race,Year,RoundNumber
0 days 01:09:37.172000,HAM,44,0 days 00:01:22.018000,9.0,1.0,,,0 days 00:00:20.362000,0 days 00:00:40.703000,0 days 00:00:20.953000,0 days 01:08:35.509000,0 days 01:09:16.212000,0 days 01:09:37.165000,193.0,188.0,263.0,276.0,False,HARD,9.0,True,Ferrari,0 days 01:08:15.154000,2025-05-25 13:15:15.540,2,7.0,False,,False,True,82.018,Monaco Grand Prix,2025,8
0 days 01:10:57.700000,HAM,44,0 days 00:01:20.528000,10.0,1.0,,,0 days 00:00:20.252000,0 days 00:00:39.411000,0 days 00:00:20.865000,0 days 01:09:57.417000,0 days 01:10:36.828000,0 days 01:10:57.693000,196.0,187.0,258.0,260.0,False,HARD,10.0,True,Ferrari,0 days 01:09:37.172000,2025-05-25 13:16:37.558,2,7.0,False,,False,True,80.528,Monaco Grand Prix,2025,8
0 days 01:12:14.820000,HAM,44,0 days 00:01:17.120000,11.0,1.0,,,0 days 00:00:20.216000,0 days 00:00:36.509000,0 days 00:00:20.395000,0 days 01:11:17.909000,0 days 01:11:54.418000,0 days 01:12:14.813000,197.0,191.0,263.0,269.0,True,HARD,11.0,True,Ferrari,0 days 01:10:57.700000,2025-05-25 13:17:58.086,21,7.0,False,,False,True,77.12,Monaco Grand Prix,2025,8
0 days 01:13:32.350000,HAM,44,0 days 00:01:17.530000,12.0,1.0,,,0 days 00:00:20.524000,0 days 00:00:36.457000,0 days 00:00:20.549000,0 days 01:12:35.337000,0 days 01:13:11.794000,0 days 01:13:32.343000,180.0,192.0,256.0,278.0,False,HARD,12.0,True,Ferrari,0 days 01:12:14.820000,2025-05-25 13:19:15.206,1,7.0,False,,False,True,77.53,Monaco Grand Prix,2025,8
0 days 01:14:49.149000,HAM,44,0 days 00:01:16.799000,13.0,1.0,,,0 days 00:00:20.185000,0 days 00:00:36.352000,0 days 00:00:20.262000,0 days 01:13:52.528000,0 days 01:14:28.880000,0 days 01:14:49.142000,197.0,194.0,256.0,278.0,True,HARD,13.0,True,Ferrari,0 days 01:13:32.350000,2025-05-25 13:20:32.736,1,7.0,False,,False,True,76.799,Monaco Grand Prix,2025,8
0 days 01:16:05.300000,HAM,44,0 days 00:01:16.151000,14.0,1.0,,,0 days 00:00:19.982000,0 days 00:00:35.936000,0 days 00:00:20.233000,0 days 01:15:09.124000,0 days 01:15:45.060000,0 days 01:16:05.293000,199.0,194.0,255.0,278.0,True,HARD,14.0,True,Ferrari,0 days 01:14:49.149000,2025-05-25 13:21:49.535,1,6.0,False,,False,True,76.151,Monaco Grand Prix,2025,8
0 days 01:17:21.291000,HAM,44,0 days 00:01:15.991000,15.0,1.0,,,0 days 00:00:19.869000,0 days 00:00:35.944000,0 days 00:00:20.178000,0 days 01:16:25.162000,0 days 01:17:01.106000,0 days 01:17:21.284000,204.0,194.0,256.0,277.0,True,HARD,15.0,True,Ferrari,0 days 01:16:05.300000,2025-05-25 13:23:05.686,1,6.0,False,,False,True,75.991,Monaco Grand Prix,2025,8
0 days 01:18:37.232000,HAM,44,0 days 00:01:15.941000,16.0,1.0,,,0 days 00:00:19.798000,0 days 00:00:35.920000,0 days 00:00:20.223000,0 days 01:17:41.082000,0 days 01:18:17.002000,0 days 01:18:37.225000,201.0,193.0,255.0,278.0,True,HARD,16.0,True,Ferrari,0 days 01:17:21.291000,2025-05-25 13:24:21.677,1,5.0,False,,False,True,75.941,Monaco Grand Prix,2025,8
0 days 01:19:52.209000,HAM,44,0 days 00:01:14.977000,17.0,1.0,,,0 days 00:00:19.740000,0 days 00:00:35.316000,0 days 00:00:19.921000,0 days 01:18:56.965000,0 days 01:19:32.281000,0 days 01:19:52.202000,205.0,194.0,256.0,276.0,True,HARD,17.0,True,Ferrari,0 days 01:18:37.232000,2025-05-25 13:25:37.618,1,5.0,False,,False,True,74.977,Monaco Grand Prix,2025,8
0 days 01:23:57.178000,HAM,44,0 days 00:01:15.065000,20.0,2.0,,,0 days 00:00:19.671000,0 days 00:00:35.370000,0 days 00:00:20.024000,0 days 01:23:01.777000,0 days 01:23:37.147000,0 days 01:23:57.171000,206.0,196.0,255.0,275.0,False,HARD,3.0,False,Ferrari,0 days 01:22:42.113000,2025-05-25 13:29:42.499,1,5.0,False,,False,True,75.065,Monaco Grand Prix,2025,8
0 days 01:25:12.928000,HAM,44,0 days 00:01:15.750000,21.0,2.0,,,0 days 00:00:19.882000,0 days 00:00:35.758000,0 days 00:00:20.110000,0 days 01:24:17.053000,0 days 01:24:52.811000,0 days 01:25:12.921000,204.0,194.0,256.0,275.0,False,HARD,4.0,False,Ferrari,0 days 01:23:57.178000,2025-05-25 13:30:57.564,1,5.0,False,,False,True,75.75,Monaco Grand Prix,2025,8
0 days 01:26:27.931000,HAM,44,0 days 00:01:15.003000,22.0,2.0,,,0 days 00:00:19.655000,0 days 00:00:35.418000,0 days 00:00:19.930000,0 days 01:25:32.576000,0 days 01:26:07.994000,0 days 01:26:27.924000,207.0,196.0,255.0,275.0,False,HARD,5.0,False,Ferrari,0 days 01:25:12.928000,2025-05-25 13:32:13.314,1,5.0,False,,False,True,75.003,Monaco Grand Prix,2025,8
0 days 01:27:42.943000,HAM,44,0 days 00:01:15.012000,23.0,2.0,,,0 days 00:00:19.570000,0 days 00:00:35.517000,0 days 00:00:19.925000,0 days 01:26:47.494000,0 days 01:27:23.011000,0 days 01:27:42.936000,206.0,196.0,257.0,276.0,False,HARD,6.0,False,Ferrari,0 days 01:26:27.931000,2025-05-25 13:33:28.317,1,5.0,False,,False,True,75.012,Monaco Grand Prix,2025,8
0 days 01:28:58.155000,HAM,44,0 days 00:01:15.212000,24.0,2.0,,,0 days 00:00:19.816000,0 days 00:00:35.570000,0 days 00:00:19.826000,0 days 01:28:02.752000,0 days 01:28:38.322000,0 days 01:28:58.148000,203.0,197.0,257.0,276.0,False,HARD,7.0,False,Ferrari,0 days 01:27:42.943000,2025-05-25 13:34:43.329,1,5.0,False,,False,True,75.212,Monaco Grand Prix,2025,8
0 days 01:30:12.853000,HAM,44,0 days 00:01:14.698000,25.0,2.0,,,0 days 00:00:19.489000,0 days 00:00:35.388000,0 days 00:00:19.821000,0 days 01:29:17.637000,0 days 01:29:53.025000,0 days 01:30:12.846000,209.0,198.0,257.0,277.0,True,HARD,8.0,False,Ferrari,0 days 01:28:58.155000,2025-05-25 13:35:58.541,1,5.0,False,,False,True,74.698,Monaco Grand Prix,2025,8
0 days 01:31:27.657000,HAM,44,0 days 00:01:14.804000,26.0,2.0,,,0 days 00:00:19.527000,0 days 00:00:35.451000,0 days 00:00:19.826000,0 days 01:30:32.373000,0 days 01:31:07.824000,0 days 01:31:27.650000,206.0,198.0,257.0,277.0,False,HARD,9.0,False,Ferrari,0 days 01:30:12.853000,2025-05-25 13:37:13.239,1,5.0,False,,False,True,74.804,Monaco Grand Prix,2025,8
0 days 01:32:42.190000,HAM,44,0 days 00:01:14.533000,27.0,2.0,,,0 days 00:00:19.391000,0 days 00:00:35.365000,0 days 00:00:19.777000,0 days 01:31:47.041000,0 days 01:32:22.406000,0 days 01:32:42.183000,209.0,196.0,258.0,277.0,True,HARD,10.0,False,Ferrari,0 days 01:31:27.657000,2025-05-25 13:38:28.043,1,5.0,False,,False,True,74.533,Monaco Grand Prix,2025,8
0 days 01:33:57.610000,HAM,44,0 days 00:01:15.420000,28.0,2.0,,,0 days 00:00:19.455000,0 days 00:00:35.732000,0 days 00:00:20.233000,0 days 01:33:01.638000,0 days 01:33:37.370000,0 days 01:33:57.603000,207.0,194.0,258.0,279.0,False,HARD,11.0,False,Ferrari,0 days 01:32:42.190000,2025-05-25 13:39:42.576,1,5.0,False,,False,True,75.42,Monaco Grand Prix,2025,8
0 days 01:35:14.420000,HAM,44,0 days 00:01:16.810000,29.0,2.0,,,0 days 00:00:20.314000,0 days 00:00:36.205000,0 days 00:00:20.291000,0 days 01:34:17.917000,0 days 01:34:54.122000,0 days 01:35:14.413000,197.0,192.0,259.0,278.0,False,HARD,12.0,False,Ferrari,0 days 01:33:57.610000,2025-05-25 13:40:57.996,1,5.0,False,,False,True,76.81,Monaco Grand Prix,2025,8
0 days 01:36:30.304000,HAM,44,0 days 00:01:15.884000,30.0,2.0,,,0 days 00:00:19.801000,0 days 00:00:35.919000,0 days 00:00:20.164000,0 days 01:35:34.214000,0 days 01:36:10.133000,0 days 01:36:30.297000,203.0,194.0,259.0,279.0,False,HARD,13.0,False,Ferrari,0 days 01:35:14.420000,2025-05-25 13:42:14.806,1,5.0,False,,False,True,75.884,Monaco Grand Prix,2025,8
0 days 01:37:45.952000,HAM,44,0 days 00:01:15.648000,31.0,2.0,,,0 days 00:00:19.912000,0 days 00:00:35.752000,0 days 00:00:19.984000,0 days 01:36:50.209000,0 days 01:37:25.961000,0 days 01:37:45.945000,206.0,196.0,259.0,281.0,False,HARD,14.0,False,Ferrari,0 days 01:36:30.304000,2025-05-25 13:43:30.690,1,5.0,False,,False,True,75.648,Monaco Grand Prix,2025,8
0 days 01:39:01.628000,HAM,44,0 days 00:01:15.676000,32.0,2.0,,,0 days 00:00:19.715000,0 days 00:00:35.824000,0 days 00:00:20.137000,0 days 01:38:05.660000,0 days 01:38:41.484000,0 days 01:39:01.621000,201.0,196.0,259.0,283.0,False,HARD,15.0,False,Ferrari,0 days 01:37:45.952000,2025-05-25 13:44:46.338,1,5.0,False,,False,True,75.676,Monaco Grand Prix,2025,8
0 days 01:40:18.164000,HAM,44,0 days 00:01:16.536000,33.0,2.0,,,0 days 00:00:19.759000,0 days 00:00:36.165000,0 days 00:00:20.612000,0 days 01:39:21.380000,0 days 01:39:57.545000,0 days 01:40:18.157000,200.0,190.0,261.0,285.0,False,HARD,16.0,False,Ferrari,0 days 01:39:01.628000,2025-05-25 13:46:02.014,1,5.0,False,,False,True,76.536,Monaco Grand Prix,2025,8
0 days 01:41:35.730000,HAM,44,0 days 00:01:17.566000,34.0,2.0,,,0 days 00:00:20.517000,0 days 00:00:36.458000,0 days 00:00:20.591000,0 days 01:40:38.674000,0 days 01:41:15.132000,0 days 01:41:35.723000,192.0,189.0,259.0,283.0,False,HARD,17.0,False,Ferrari,0 days 01:40:18.164000,2025-05-25 13:47:18.550,1,5.0,False,,False,True,77.566,Monaco Grand Prix,2025,8
0 days 01:42:53.556000,HAM,44,0 days 00:01:17.826000,35.0,2.0,,,0 days 00:00:20.193000,0 days 00:00:37.076000,0 days 00:00:20.557000,0 days 01:41:55.916000,0 days 01:42:32.992000,0 days 01:42:53.549000,196.0,185.0,259.0,281.0,False,HARD,18.0,False,Ferrari,0 days 01:41:35.730000,2025-05-25 13:48:36.116,1,5.0,True,TRACK LIMITS AT TURN 10 LAP 35 ,False,True,77.826,Monaco Grand Prix,2025,8
0 days 01:44:10.774000,HAM,44,0 days 00:01:17.218000,36.0,2.0,,,0 days 00:00:20.209000,0 days 00:00:36.625000,0 days 00:00:20.384000,0 days 01:43:13.758000,0 days 01:43:50.383000,0 days 01:44:10.767000,190.0,191.0,267.0,282.0,False,HARD,19.0,False,Ferrari,0 days 01:42:53.556000,2025-05-25 13:49:53.942,1,5.0,False,,False,True,77.218,Monaco Grand Prix,2025,8
0 days 01:45:28.062000,HAM,44,0 days 00:01:17.288000,37.0,2.0,,,0 days 00:00:20.131000,0 days 00:00:36.659000,0 days 00:00:20.498000,0 days 01:44:30.898000,0 days 01:45:07.557000,0 days 01:45:28.055000,193.0,194.0,256.0,280.0,False,HARD,20.0,False,Ferrari,0 days 01:44:10.774000,2025-05-25 13:51:11.160,1,5.0,False,,False,True,77.288,Monaco Grand Prix,2025,8
0 days 01:46:44,HAM,44,0 days 00:01:15.938000,38.0,2.0,,,0 days 00:00:19.928000,0 days 00:00:35.905000,0 days 00:00:20.105000,0 days 01:45:47.983000,0 days 01:46:23.888000,0 days 01:46:43.993000,202.0,195.0,257.0,277.0,False,HARD,21.0,False,Ferrari,0 days 01:45:28.062000,2025-05-25 13:52:28.448,12,5.0,False,,False,True,75.938,Monaco Grand Prix,2025,8
0 days 01:47:59.446000,HAM,44,0 days 00:01:15.446000,39.0,2.0,,,0 days 00:00:19.841000,0 days 00:00:35.592000,0 days 00:00:20.013000,0 days 01:47:03.834000,0 days 01:47:39.426000,0 days 01:47:59.439000,203.0,197.0,256.0,277.0,False,HARD,22.0,False,Ferrari,0 days 01:46:44,2025-05-25 13:53:44.386,1,5.0,False,,False,True,75.446,Monaco Grand Prix,2025,8
0 days 01:49:14.397000,HAM,44,0 days 00:01:14.951000,40.0,2.0,,,0 days 00:00:19.584000,0 days 00:00:35.421000,0 days 00:00:19.946000,0 days 01:48:19.023000,0 days 01:48:54.444000,0 days 01:49:14.390000,205.0,199.0,257.0,278.0,False,HARD,23.0,False,Ferrari,0 days 01:47:59.446000,2025-05-25 13:54:59.832,1,5.0,False,,False,True,74.951,Monaco Grand Prix,2025,8
0 days 01:50:29.508000,HAM,44,0 days 00:01:15.111000,41.0,2.0,,,0 days 00:00:19.770000,0 days 00:00:35.512000,0 days 00:00:19.829000,0 days 01:49:34.160000,0 days 01:50:09.672000,0 days 01:50:29.501000,203.0,198.0,258.0,277.0,False,HARD,24.0,False,Ferrari,0 days 01:49:14.397000,2025-05-25 13:56:14.783,1,5.0,False,,False,True,75.111,Monaco Grand Prix,2025,8
0 days 01:51:44.492000,HAM,44,0 days 00:01:14.984000,42.0,2.0,,,0 days 00:00:19.619000,0 days 00:00:35.530000,0 days 00:00:19.835000,0 days 01:50:49.120000,0 days 01:51:24.650000,0 days 01:51:44.485000,207.0,198.0,257.0,276.0,False,HARD,25.0,False,Ferrari,0 days 01:50:29.508000,2025-05-25 13:57:29.894,1,5.0,False,,False,True,74.984,Monaco Grand Prix,2025,8
0 days 01:52:59.346000,HAM,44,0 days 00:01:14.854000,43.0,2.0,,,0 days 00:00:19.655000,0 days 00:00:35.424000,0 days 00:00:19.775000,0 days 01:52:04.140000,0 days 01:52:39.564000,0 days 01:52:59.339000,,199.0,257.0,276.0,False,HARD,26.0,False,Ferrari,0 days 01:51:44.492000,2025-05-25 13:58:44.878,1,5.0,False,,False,True,74.854,Monaco Grand Prix,2025,8
0 days 01:54:14.032000,HAM,44,0 days 00:01:14.686000,44.0,2.0,,,0 days 00:00:19.570000,0 days 00:00:35.362000,0 days 00:00:19.754000,0 days 01:53:18.909000,0 days 01:53:54.271000,0 days 01:54:14.025000,,200.0,258.0,276.0,False,HARD,27.0,False,Ferrari,0 days 01:52:59.346000,2025-05-25 13:59:59.732,1,5.0,False,,False,True,74.686,Monaco Grand Prix,2025,8
0 days 01:55:28.881000,HAM,44,0 days 00:01:14.849000,45.0,2.0,,,0 days 00:00:19.555000,0 days 00:00:35.439000,0 days 00:00:19.855000,0 days 01:54:33.580000,0 days 01:55:09.019000,0 days 01:55:28.874000,,198.0,258.0,276.0,False,HARD,28.0,False,Ferrari,0 days 01:54:14.032000,2025-05-25 14:01:14.418,1,5.0,False,,False,True,74.849,Monaco Grand Prix,2025,8
0 days 01:56:44.204000,HAM,44,0 days 00:01:15.323000,46.0,2.0,,,0 days 00:00:19.592000,0 days 00:00:35.853000,0 days 00:00:19.878000,0 days 01:55:48.466000,0 days 01:56:24.319000,0 days 01:56:44.197000,204.0,195.0,258.0,277.0,False,HARD,29.0,False,Ferrari,0 days 01:55:28.881000,2025-05-25 14:02:29.267,1,5.0,False,,False,True,75.323,Monaco Grand Prix,2025,8
0 days 01:57:59.907000,HAM,44,0 days 00:01:15.703000,47.0,2.0,,,0 days 00:00:19.797000,0 days 00:00:35.900000,0 days 00:00:20.006000,0 days 01:57:03.994000,0 days 01:57:39.894000,0 days 01:57:59.900000,206.0,191.0,258.0,277.0,False,HARD,30.0,False,Ferrari,0 days 01:56:44.204000,2025-05-25 14:03:44.590,1,5.0,False,,False,True,75.703,Monaco Grand Prix,2025,8
0 days 01:59:15.020000,HAM,44,0 days 00:01:15.113000,48.0,2.0,,,0 days 00:00:19.552000,0 days 00:00:35.752000,0 days 00:00:19.809000,0 days 01:58:19.452000,0 days 01:58:55.204000,0 days 01:59:15.013000,,197.0,259.0,277.0,False,HARD,31.0,False,Ferrari,0 days 01:57:59.907000,2025-05-25 14:05:00.293,1,5.0,False,,False,True,75.113,Monaco Grand Prix,2025,8
0 days 02:00:30.589000,HAM,44,0 days 00:01:15.569000,49.0,2.0,,,0 days 00:00:19.765000,0 days 00:00:35.782000,0 days 00:00:20.022000,0 days 01:59:34.778000,0 days 02:00:10.560000,0 days 02:00:30.582000,201.0,196.0,258.0,278.0,False,HARD,32.0,False,Ferrari,0 days 01:59:15.020000,2025-05-25 14:06:15.406,1,5.0,False,,False,True,75.569,Monaco Grand Prix,2025,8
0 days 02:01:46.283000,HAM,44,0 days 00:01:15.694000,50.0,2.0,,,0 days 00:00:19.834000,0 days 00:00:35.879000,0 days 00:00:19.981000,0 days 02:00:50.416000,0 days 02:01:26.295000,0 days 02:01:46.276000,202.0,195.0,258.0,277.0,False,HARD,33.0,False,Ferrari,0 days 02:00:30.589000,2025-05-25 14:07:30.975,1,5.0,False,,False,True,75.694,Monaco Grand Prix,2025,8
0 days 02:03:01.842000,HAM,44,0 days 00:01:15.559000,51.0,2.0,,,0 days 00:00:19.808000,0 days 00:00:35.739000,0 days 00:00:20.012000,0 days 02:02:06.084000,0 days 02:02:41.823000,0 days 02:03:01.835000,198.0,196.0,259.0,278.0,False,HARD,34.0,False,Ferrari,0 days 02:01:46.283000,2025-05-25 14:08:46.669,1,5.0,False,,False,True,75.559,Monaco Grand Prix,2025,8
0 days 02:04:17.336000,HAM,44,0 days 00:01:15.494000,52.0,2.0,,,0 days 00:00:19.599000,0 days 00:00:35.827000,0 days 00:00:20.068000,0 days 02:03:21.434000,0 days 02:03:57.261000,0 days 02:04:17.329000,202.0,197.0,258.0,279.0,False,HARD,35.0,False,Ferrari,0 days 02:03:01.842000,2025-05-25 14:10:02.228,1,5.0,False,,False,True,75.494,Monaco Grand Prix,2025,8
0 days 02:05:33.521000,HAM,44,0 days 00:01:16.185000,53.0,2.0,,,0 days 00:00:19.757000,0 days 00:00:36.216000,0 days 00:00:20.212000,0 days 02:04:37.086000,0 days 02:05:13.302000,0 days 02:05:33.514000,200.0,194.0,260.0,280.0,False,HARD,36.0,False,Ferrari,0 days 02:04:17.336000,2025-05-25 14:11:17.722,1,5.0,False,,False,True,76.185,Monaco Grand Prix,2025,8
0 days 02:06:49.738000,HAM,44,0 days 00:01:16.217000,54.0,2.0,,,0 days 00:00:19.791000,0 days 00:00:36.234000,0 days 00:00:20.192000,0 days 02:05:53.305000,0 days 02:06:29.539000,0 days 02:06:49.731000,201.0,193.0,259.0,279.0,False,HARD,37.0,False,Ferrari,0 days 02:05:33.521000,2025-05-25 14:12:33.907,1,5.0,False,,False,True,76.217,Monaco Grand Prix,2025,8
0 days 02:08:06.395000,HAM,44,0 days 00:01:16.657000,55.0,2.0,,,0 days 00:00:19.882000,0 days 00:00:36.482000,0 days 00:00:20.293000,0 days 02:07:09.613000,0 days 02:07:46.095000,0 days 02:08:06.388000,202.0,193.0,258.0,282.0,False,HARD,38.0,False,Ferrari,0 days 02:06:49.738000,2025-05-25 14:13:50.124,1,5.0,False,,False,True,76.657,Monaco Grand Prix,2025,8
0 days 02:12:19.778000,HAM,44,0 days 00:01:18.349000,58.0,3.0,,,0 days 00:00:20.878000,0 days 00:00:36.850000,0 days 00:00:20.621000,0 days 02:11:22.300000,0 days 02:11:59.150000,0 days 02:12:19.771000,185.0,190.0,256.0,273.0,False,MEDIUM,5.0,False,Ferrari,0 days 02:11:01.429000,2025-05-25 14:18:01.815,1,5.0,False,,False,True,78.349,Monaco Grand Prix,2025,8
0 days 02:13:36.464000,HAM,44,0 days 00:01:16.686000,59.0,3.0,,,0 days 00:00:20.387000,0 days 00:00:36.289000,0 days 00:00:20.010000,0 days 02:12:40.158000,0 days 02:13:16.447000,0 days 02:13:36.457000,193.0,194.0,258.0,277.0,False,MEDIUM,6.0,False,Ferrari,0 days 02:12:19.778000,2025-05-25 14:19:20.164,1,5.0,False,,False,True,76.686,Monaco Grand Prix,2025,8
0 days 02:14:52.231000,HAM,44,0 days 00:01:15.767000,60.0,3.0,,,0 days 00:00:19.808000,0 days 00:00:35.796000,0 days 00:00:20.163000,0 days 02:13:56.265000,0 days 02:14:32.061000,0 days 02:14:52.224000,204.0,195.0,257.0,278.0,False,MEDIUM,7.0,False,Ferrari,0 days 02:13:36.464000,2025-05-25 14:20:36.850,1,5.0,False,,False,True,75.767,Monaco Grand Prix,2025,8
0 days 02:16:07.662000,HAM,44,0 days 00:01:15.431000,61.0,3.0,,,0 days 00:00:19.785000,0 days 00:00:35.611000,0 days 00:00:20.035000,0 days 02:15:12.009000,0 days 02:15:47.620000,0 days 02:16:07.655000,203.0,197.0,259.0,276.0,False,MEDIUM,8.0,False,Ferrari,0 days 02:14:52.231000,2025-05-25 14:21:52.617,1,5.0,False,,False,True,75.431,Monaco Grand Prix,2025,8
